Source,Target,Weight
Vision,Dry Skin,2
Vision,Smell,6
Vision,Infertility,1
Vision,Leg,1
Vision,Spit,2
Vision,Restless Leg Syndrome,6
Vision,Ears,1
Vision,Nerve,1
Vision,Sea Sickness,1
Vision,Quit Smoking,1
Vision,Hand,8
Vision,Molar,1
Vision,Hepatitis,1
Vision,Insurance,6
Vision,Freckle,1
Vision,Scalp,1
Vision,Poison Ivy,1
Vision,Sleep Apnea,6
Vision,Running,1
Vision,Tick,1
Vision,Blister,3
Vision,Tooth,1
Vision,Nose,3
Vision,Addiction,1
Vision,Heel,6
Vision,Eyelid,5
Vision,Actinic Keratosis,1
Vision,Callus,2
Birth Defect,Genetic Disorder,2
Birth Defect,Soda,4
Birth Defect,Fertility,2
Birth Defect,Chronic Obstructive Pulmonary Disease,1
Birth Defect,Legg-Calve-Perthes Disease,2
Birth Defect,ANA Test,2
Birth Defect,Transient Ischemia Attack,6
Birth Defect,Schizophrenia,1
Birth Defect,Seizure,2
Birth Defect,Hepatitis B,3
Birth Defect,Paranoid Behavior,1
Birth Defect,Wine,1
Birth Defect,Rehabilitation,1
Birth Defect,Grapefruit,1
Birth Defect,Genetic Testing,2
Birth Defect,Dark Chocolate,4
Birth Defect,Fetus,8
Birth Defect,Pregnancy,2
Birth Defect,Tonsil,1
Birth Defect,Quit Smoking,1
Birth Defect,Birth Control,4
Birth Defect,Hepatitis,3
Birth Defect,Pregnancy Test,2
Birth Defect,Omega-3,12
Birth Defect,Fast Food,1
Birth Defect,Throat,1
Birth Defect,Addiction,1
Birth Defect,Sperm,2
Tetanus,Health insurance,3
Tetanus,Fracture,3
Tetanus,Vaccination,3
Tetanus,Cough,4
Tetanus,Vitamin C,5
Tetanus,Orgasm,1
Tetanus,Sexually Transmitted Disease,1
Tetanus,Vaccines,3
Tetanus,Colonoscopy,4
Tetanus,Affordable Care Act,3
Tetanus,Pedialyte,3
Tetanus,Weight Loss Pill,1
Tetanus,Coldness,1
Tetanus,Irregularity,1
Tetanus,Cold,1
Tetanus,Immune System,3
Tetanus,Second Degree Burn,1
Tetanus,Herpes Simplex,1
Tetanus,Sexual Intercourse,1
Tetanus,Gallstone,3
Tetanus,Scrape,3
Tetanus,Chickenpox,3
Tetanus,Aspirin,3
Tetanus,Injection,6
Tetanus,Middle Ear,1
Tetanus,Tea,1
Tetanus,Honey,2
Tetanus,Peanut Butter,3
Tetanus,Peanut,3
Tetanus,Spotting,1
Tetanus,Flu,4
Tetanus,Insurance,3
Tetanus,Freckle,3
Tetanus,Toddler,3
Tetanus,Tick,1
Tetanus,Throat,4
Tetanus,Genital Herpes,1
Tetanus,Callus,1
Genetic Disorder,Vaccination,1
Genetic Disorder,Fertility,2
Genetic Disorder,Legg-Calve-Perthes Disease,3
Genetic Disorder,Vaccines,4
Genetic Disorder,Colonoscopy,1
Genetic Disorder,Penis,1
Genetic Disorder,Schizophrenia,2
Genetic Disorder,Seizure,6
Genetic Disorder,Paranoid Behavior,2
Genetic Disorder,Hysterectomy,1
Genetic Disorder,Genetic Testing,6
Genetic Disorder,Ovary,2
Genetic Disorder,Fetus,1
Genetic Disorder,Premature Menopause,2
Genetic Disorder,Omega-3,2
Genetic Disorder,Running,1
Genetic Disorder,Stent,1
Genetic Disorder,Sperm,2
Femur,Immunotherapy,1
Femur,Priapism,2
Femur,Sprain,1
Femur,Indigestion,1
Femur,Irregularity,1
Femur,Forearm,4
Femur,Rheumatoid Arthritis,1
Femur,Obesity,1
Femur,Hysterectomy,2
Femur,Premature Ejaculation,2
Femur,Spotting,1
Femur,Knee Pain,1
Femur,Ovary,1
Femur,Premature Menopause,3
Femur,Big Toe,1
Femur,Erectile Dysfunction,2
Femur,Concussion,2
Femur,Arthritis,1
Health insurance,Vitamin C,2
Health insurance,Colonoscopy,4
Health insurance,Affordable Care Act,22
Health insurance,Pedialyte,2
Health insurance,Mental Health,1
Health insurance,Transient Ischemia Attack,1
Health insurance,Ejaculation,2
Health insurance,Schizophrenia,2
Health insurance,Paranoid Behavior,2
Health insurance,Lice Infestation,1
Health insurance,Tea,1
Health insurance,Little Finger,1
Health insurance,Insurance,7
Health insurance,Freckle,3
Health insurance,Toddler,2
Ulcer,Immunotherapy,1
Ulcer,Iodine,5
Ulcer,Insect Bite,2
Ulcer,Serotonin,2
Ulcer,Numbness,4
Ulcer,Anaphylaxis,1
Ulcer,Nsaid,12
Ulcer,Fuzziness,1
Ulcer,Cough,1
Ulcer,Rhinoplasty,1
Ulcer,Vitamin C,3
Ulcer,Indigestion,1
Ulcer,Bee Sting,1
Ulcer,Diarrhea,5
Ulcer,Rheumatoid Arthritis,1
Ulcer,Memory Loss,2
Ulcer,Ginkgo Biloba,3
Ulcer,Peptic Ulcer,12
Ulcer,Hives,7
Ulcer,Tea,1
Ulcer,Insect Sting,1
Ulcer,Poison Oak,1
Ulcer,Arm,1
Ulcer,Peanut Butter,1
Ulcer,Yeast Infection,1
Ulcer,flaxseed oil,5
Ulcer,Stomach,8
Ulcer,Scar,2
Ulcer,St. John's Wort,1
Ulcer,Brain Tumor,3
Ulcer,Colitis,3
Ulcer,Omega-3,3
Ulcer,Proton Pump Inhibitor,4
Ulcer,Hydrocodone,7
Ulcer,Scalp,2
Ulcer,Balanitis,1
Ulcer,Coconut Oil,1
Ulcer,Throat,1
Ulcer,Actinic Keratosis,1
Ulcer,Tension Headache,3
Radial Keratotomy,Fracture,1
Radial Keratotomy,Pinched Nerve,5
Radial Keratotomy,Dopamine,1
Radial Keratotomy,Travel,1
Radial Keratotomy,Pain,1
Radial Keratotomy,Pelvic Area,4
Radial Keratotomy,Forearm,1
Radial Keratotomy,Diabetic Neuropathy,1
Radial Keratotomy,Rheumatoid Arthritis,4
Radial Keratotomy,Lymph Node,4
Radial Keratotomy,Ulcerative Colitis,1
Radial Keratotomy,Scrape,1
Radial Keratotomy,Osteoporosis,1
Radial Keratotomy,Detached Retina,1
Radial Keratotomy,Toothache,1
Radial Keratotomy,Nerve,1
Radial Keratotomy,Scar,6
Radial Keratotomy,Big Toe,1
Radial Keratotomy,Bloating,1
Radial Keratotomy,Cirrhosis,6
Radial Keratotomy,Balanitis,1
Radial Keratotomy,Lymphedema,4
Radial Keratotomy,Gout,3
Dementia,Pinched Nerve,1
Dementia,Priapism,2
Dementia,Heart Disease,1
Dementia,Polycystic Ovarian Syndrome,1
Dementia,Tremor,1
Dementia,Anxiety,3
Dementia,Sepsis,1
Dementia,Dopamine,1
Dementia,Fatty Liver Disease,1
Dementia,Insomnia,1
Dementia,Spinal Stenosis,1
Dementia,Chronic Obstructive Pulmonary Disease,1
Dementia,Digestive System,1
Dementia,Urinary Incontinence,1
Dementia,Legg-Calve-Perthes Disease,1
Dementia,Hormone,1
Dementia,Pain,1
Dementia,Catheter,1
Dementia,NAFLD,2
Dementia,Irregularity,1
Dementia,Ejaculation,1
Dementia,Diabetic Neuropathy,1
Dementia,Chest,2
Dementia,Parkinson's Disease,2
Dementia,Memory Loss,1
Dementia,Hepatitis B,1
Dementia,Hyperglycemia,1
Dementia,Panic Attack,2
Dementia,Sexual Intercourse,1
Dementia,Apnea,1
Dementia,Sexual Problem,1
Dementia,Hypothyroidism,1
Dementia,Osteoporosis,1
Dementia,Genetic Testing,1
Dementia,Nerve,1
Dementia,Kidney,1
Dementia,Urinary Tract Infection,1
Dementia,Vascular Dementia,6
Dementia,Acupuncture,1
Dementia,Brain Tumor,6
Dementia,Erectile Dysfunction,2
Dementia,Mood Swing,2
Dementia,Sleep Apnea,1
Dementia,Lithium,2
Dementia,Adrenal Gland,1
Dementia,Weakness,1
Dementia,Cirrhosis,2
Dementia,Stent,1
Dementia,Brain,6
Dementia,Tension Headache,1
Spondylitis,Polycystic Ovarian Syndrome,1
Spondylitis,Legg-Calve-Perthes Disease,2
Spondylitis,ANA Test,1
Spondylitis,Parkinson's Disease,6
Spondylitis,Electrogastrogram,1
Spondylitis,Walnut,1
Spondylitis,Grapefruit,1
Spondylitis,Uric Acid,1
Spondylitis,Sleep Apnea,1
Spondylitis,High Blood Pressure,1
Back Pain,Blood Test,2
Back Pain,Numbness,8
Back Pain,Cancer,1
Back Pain,Dopamine,1
Back Pain,Spasm,6
Back Pain,Nsaid,1
Back Pain,Insomnia,2
Back Pain,Cough,1
Back Pain,Vitamin C,4
Back Pain,Diarrhea,1
Back Pain,ANA Test,2
Back Pain,Gastric Bypass Surgery,6
Back Pain,Pain,12
Back Pain,Colonoscopy,4
Back Pain,Weight Loss Pill,6
Back Pain,Forearm,6
Back Pain,Supplement,1
Back Pain,Lump,1
Back Pain,Chest,6
Back Pain,Fever,4
Back Pain,Ginkgo Biloba,4
Back Pain,Gallstone,6
Back Pain,Ovarian Cancer,2
Back Pain,Self-Exam,1
Back Pain,Chickenpox,1
Back Pain,Aspirin,6
Back Pain,Exposure,4
Back Pain,Drug,6
Back Pain,Vitamin,3
Back Pain,Grapefruit,2
Back Pain,Acetaminophen,10
Back Pain,General Anesthesia,1
Back Pain,Bowel Movement,1
Back Pain,Quit Smoking,1
Back Pain,Acupuncture,2
Back Pain,Brain Tumor,1
Back Pain,Colitis,1
Back Pain,Testicular Cancer,1
Back Pain,Pregnancy Test,2
Back Pain,Proton Pump Inhibitor,6
Back Pain,Hydrocodone,16
Back Pain,Allergy,6
Back Pain,Concussion,1
Back Pain,Lithium,3
Back Pain,Arthritis,1
Back Pain,Biopsy,1
Back Pain,Fatigue,1
Back Pain,Stent,1
Back Pain,Genital Herpes,2
Back Pain,Angina,6
Back Pain,Tension Headache,1
Soda,Drinking,1
Soda,Dark Chocolate,4
Soda,Tonsil,1
Soda,Throat,1
Immunotherapy,Blood Test,1
Immunotherapy,Spina Bifida,1
Immunotherapy,Nsaid,1
Immunotherapy,Indigestion,2
Immunotherapy,Nebulization,1
Immunotherapy,Peptic Ulcer,1
Immunotherapy,Electrogastrogram,1
Immunotherapy,Poison Oak,1
Immunotherapy,Genetic Testing,1
Immunotherapy,Freckle,1
Immunotherapy,Poison Ivy,1
Immunotherapy,Hemorrhoid,1
Iodine,Cough,1
Iodine,Vitamin C,3
Iodine,Herb,2
Iodine,Motion Sickness,1
Iodine,Schizophrenia,1
Iodine,Ginkgo Biloba,6
Iodine,Paranoid Behavior,1
Iodine,Hypothyroidism,1
Iodine,Peanut Butter,2
Iodine,Acne,1
Iodine,Little Finger,1
Iodine,flaxseed oil,15
Iodine,Sea Sickness,1
Iodine,Omega-3,6
Iodine,Hydrocodone,3
Iodine,Insurance,1
Iodine,Throat,1
Retrograde Ejaculation,Manic Depressive,1
Retrograde Ejaculation,Stretch Mark,1
Retrograde Ejaculation,Spinal Stenosis,2
Retrograde Ejaculation,Orgasm,6
Retrograde Ejaculation,Penis,1
Retrograde Ejaculation,Ejaculation,7
Retrograde Ejaculation,Lymph Node,1
Retrograde Ejaculation,Sexual Intercourse,1
Retrograde Ejaculation,Sexual Problem,1
Retrograde Ejaculation,Peanut Butter,1
Retrograde Ejaculation,Premature Ejaculation,6
Retrograde Ejaculation,Thigh,1
Retrograde Ejaculation,Sleep Apnea,1
Squash,Makeup,2
Squash,Fitness,2
Squash,Boil,4
Squash,Dry Mouth,1
Squash,Herb,6
Squash,Mayonnaise,2
Squash,Salmon,3
Squash,Pelvic Area,2
Squash,Taste,2
Squash,Cuts,6
Squash,Athlete's Foot,2
Squash,Asthma,1
Squash,Second Degree Burn,2
Squash,Sexual Intercourse,1
Squash,Salad,8
Squash,Potato,2
Squash,Poison Oak,1
Squash,Wine,1
Squash,Peanut Butter,1
Squash,Peanut,1
Squash,Grapefruit,1
Squash,Dry Skin,3
Squash,Coffee,1
Squash,Drinking,2
Squash,Spit,2
Squash,Carbohydrate,1
Squash,Tonsil,3
Squash,Ichthyosis,1
Squash,Poison Ivy,1
Squash,Fast Food,3
Squash,Arthritis,7
Squash,Running,1
Squash,Heel,1
Squash,Gout,2
Squash,Eyelid,2
Squash,Sperm,2
Squash,Callus,1
Squash,High Blood Pressure,4
Insect Bite,Tremor,2
Insect Bite,Morning After Pill,2
Insect Bite,Nsaid,3
Insect Bite,Dry Mouth,3
Insect Bite,Fuzziness,3
Insect Bite,Cough,5
Insect Bite,Rhinoplasty,2
Insect Bite,Food Allergy,2
Insect Bite,Bee Sting,2
Insect Bite,Temperature,2
Insect Bite,Travel,1
Insect Bite,Diarrhea,2
Insect Bite,Pain,1
Insect Bite,Infection,1
Insect Bite,Coldness,5
Insect Bite,Bruise,6
Insect Bite,Motion Sickness,2
Insect Bite,Supplement,2
Insect Bite,Cold,5
Insect Bite,Athlete's Foot,1
Insect Bite,Nebulization,1
Insect Bite,Pain Relief,6
Insect Bite,Fever,3
Insect Bite,Second Degree Burn,2
Insect Bite,Memory Loss,3
Insect Bite,Peptic Ulcer,2
Insect Bite,Hives,2
Insect Bite,Strep Throat,3
Insect Bite,Buttocks,3
Insect Bite,Oral Cancer,3
Insect Bite,Mouth,3
Insect Bite,Middle Ear,4
Insect Bite,Vitamin,1
Insect Bite,Insect Sting,1
Insect Bite,Poison Oak,5
Insect Bite,Wine,2
Insect Bite,Narcotic,4
Insect Bite,Arm,6
Insect Bite,Peanut,1
Insect Bite,Acetaminophen,3
Insect Bite,General Anesthesia,1
Insect Bite,Ears,3
Insect Bite,Scar,1
Insect Bite,Shellfish,2
Insect Bite,Nasal Spray,6
Insect Bite,Tonsil,3
Insect Bite,Sea Sickness,2
Insect Bite,Pneumonia,4
Insect Bite,Hydrocodone,1
Insect Bite,Esophagus,3
Insect Bite,Allergy,4
Insect Bite,Scalp,2
Insect Bite,Concussion,1
Insect Bite,Toddler,1
Insect Bite,Arthritis,2
Insect Bite,Throat,2
Insect Bite,Genital Herpes,3
Insect Bite,Nose,2
Insect Bite,Heel,1
Fracture,Pinched Nerve,3
Fracture,Impotence,1
Fracture,Priapism,1
Fracture,Polycystic Ovarian Syndrome,1
Fracture,Congestive Heart Failure,1
Fracture,Paraphimosis,1
Fracture,Dopamine,1
Fracture,Cramps,1
Fracture,Stretch Mark,1
Fracture,Insomnia,1
Fracture,Cough,3
Fracture,Shoulder,4
Fracture,Rhinoplasty,2
Fracture,Sprain,1
Fracture,Dislocation,4
Fracture,Urinary Incontinence,4
Fracture,Incontinence,1
Fracture,Vaginal Discharge,1
Fracture,Pain,3
Fracture,Penis,1
Fracture,Knee,3
Fracture,Catheter,2
Fracture,Weight Loss Pill,2
Fracture,Pelvic Area,1
Fracture,Forearm,1
Fracture,Ejaculation,5
Fracture,Motion Sickness,2
Fracture,Athlete's Foot,2
Fracture,Diabetic Neuropathy,1
Fracture,Nebulization,1
Fracture,Rheumatoid Arthritis,1
Fracture,Wrist,2
Fracture,Lymph Node,2
Fracture,Deep Vein Thrombosis,1
Fracture,Second Degree Burn,1
Fracture,Ulcerative Colitis,1
Fracture,Pelvis,4
Fracture,Scrape,7
Fracture,Hyperkalemia,2
Fracture,Insect Sting,2
Fracture,Arm,3
Fracture,Osteoporosis,6
Fracture,Hysterectomy,1
Fracture,Leg,3
Fracture,Restless Leg Syndrome,3
Fracture,Ovary,1
Fracture,Toothache,1
Fracture,Nerve,1
Fracture,Thigh,1
Fracture,Weight,1
Fracture,Belch,1
Fracture,Scar,1
Fracture,Ammonia,1
Fracture,Kidney,2
Fracture,Urinary Tract Infection,2
Fracture,Sea Sickness,2
Fracture,Premature Menopause,1
Fracture,Big Toe,2
Fracture,Bloating,1
Fracture,Surgery,1
Fracture,Scalp,1
Fracture,Fast Food,1
Fracture,Weakness,3
Fracture,Cirrhosis,1
Fracture,Carpal Tunnel Syndrome,2
Fracture,Fatigue,2
Fracture,Tick,2
Fracture,Blister,1
Fracture,Balanitis,2
Fracture,Throat,3
Fracture,Lymphedema,4
Fracture,Heel,2
Fracture,Callus,2
Pinched Nerve,Heart Disease,2
Pinched Nerve,First Aid,1
Pinched Nerve,Foreskin,3
Pinched Nerve,Paraphimosis,3
Pinched Nerve,Dopamine,6
Pinched Nerve,Spinal Stenosis,2
Pinched Nerve,Rhinoplasty,4
Pinched Nerve,Sprain,4
Pinched Nerve,Urinary Incontinence,1
Pinched Nerve,Legg-Calve-Perthes Disease,2
Pinched Nerve,Travel,1
Pinched Nerve,Vaginal Discharge,2
Pinched Nerve,Pain,6
Pinched Nerve,Catheter,1
Pinched Nerve,Pelvic Area,8
Pinched Nerve,Forearm,1
Pinched Nerve,Ejaculation,3
Pinched Nerve,Motion Sickness,2
Pinched Nerve,Asthma,1
Pinched Nerve,Diabetic Neuropathy,6
Pinched Nerve,Rheumatoid Arthritis,6
Pinched Nerve,Wrist,2
Pinched Nerve,Lymph Node,7
Pinched Nerve,Second Degree Burn,1
Pinched Nerve,Ulcerative Colitis,2
Pinched Nerve,Croup,1
Pinched Nerve,Scrape,2
Pinched Nerve,Hypothyroidism,1
Pinched Nerve,Osteoporosis,1
Pinched Nerve,Detached Retina,1
Pinched Nerve,Smell,3
Pinched Nerve,Spit,1
Pinched Nerve,Scleroderma,2
Pinched Nerve,Toothache,2
Pinched Nerve,Nerve,6
Pinched Nerve,Scar,5
Pinched Nerve,Ammonia,1
Pinched Nerve,Kidney,1
Pinched Nerve,Urinary Tract Infection,1
Pinched Nerve,Sea Sickness,2
Pinched Nerve,Big Toe,2
Pinched Nerve,Brain Tumor,1
Pinched Nerve,Bloating,2
Pinched Nerve,Scalp,1
Pinched Nerve,Circumcision,3
Pinched Nerve,Adrenal Gland,1
Pinched Nerve,Cirrhosis,6
Pinched Nerve,Carpal Tunnel Syndrome,2
Pinched Nerve,Blister,1
Pinched Nerve,Balanitis,6
Pinched Nerve,Hemorrhoid,4
Pinched Nerve,Lymphedema,6
Pinched Nerve,Gout,5
Pinched Nerve,Brain,1
Impotence,Priapism,6
Impotence,Heart Disease,2
Impotence,Congestive Heart Failure,2
Impotence,Bioidentical Hormone,1
Impotence,Paraphimosis,6
Impotence,Marijuana,1
Impotence,Dopamine,2
Impotence,Anger,4
Impotence,Prostate Cancer,1
Impotence,Tinnitus,1
Impotence,Stretch Mark,1
Impotence,Rhinoplasty,1
Impotence,Travel,3
Impotence,Vaginal Discharge,1
Impotence,Penis,6
Impotence,Catheter,2
Impotence,Irregularity,1
Impotence,Ejaculation,1
Impotence,Bipolar Disorder,4
Impotence,Motion Sickness,1
Impotence,Hair,1
Impotence,Wrist,1
Impotence,Deep Vein Thrombosis,1
Impotence,Tai Chi,1
Impotence,Panic Attack,1
Impotence,Pelvis,2
Impotence,Thyroid,1
Impotence,Hyperkalemia,1
Impotence,Hypothyroidism,1
Impotence,Acne,1
Impotence,Thigh,1
Impotence,Irritability,4
Impotence,Sea Sickness,1
Impotence,Quit Smoking,1
Impotence,Cardioversion,2
Impotence,Mood Swing,4
Impotence,Sleep Apnea,1
Impotence,Lithium,3
Impotence,Testosterone,1
Impotence,Adrenal Gland,1
Impotence,Alopecia,1
Impotence,Flatulence,1
Impotence,Carpal Tunnel Syndrome,1
Impotence,Stent,1
Impotence,Balanitis,6
Impotence,Addiction,4
Impotence,Sperm,1
Impotence,Tension Headache,1
Impotence,High Blood Pressure,1
Priapism,Heart Disease,1
Priapism,Polycystic Ovarian Syndrome,1
Priapism,Serotonin,1
Priapism,Diverticulitis,1
Priapism,Congestive Heart Failure,1
Priapism,Anxiety,1
Priapism,Manic Depressive,1
Priapism,Paraphimosis,6
Priapism,Sepsis,1
Priapism,Marijuana,1
Priapism,Anger,1
Priapism,Epistaxis,1
Priapism,Nsaid,1
Priapism,Stretch Mark,1
Priapism,Chronic Obstructive Pulmonary Disease,1
Priapism,Rhinoplasty,1
Priapism,Orgasm,1
Priapism,Sexually Transmitted Disease,1
Priapism,Travel,3
Priapism,Vaginal Discharge,1
Priapism,Hormone,3
Priapism,Low Blood Pressure,1
Priapism,Penis,6
Priapism,Catheter,1
Priapism,NAFLD,1
Priapism,Irregularity,2
Priapism,Forearm,1
Priapism,Ejaculation,1
Priapism,Bipolar Disorder,1
Priapism,Motion Sickness,1
Priapism,Chest,1
Priapism,Hair,1
Priapism,Libido,1
Priapism,Wrist,1
Priapism,Deep Vein Thrombosis,1
Priapism,Tai Chi,1
Priapism,Hepatitis B,1
Priapism,Panic Attack,1
Priapism,Sexual Intercourse,3
Priapism,Pelvis,2
Priapism,Sexual Problem,2
Priapism,Hypothyroidism,1
Priapism,Osteoporosis,1
Priapism,Acne,1
Priapism,Spotting,1
Priapism,Thigh,1
Priapism,Bowel Movement,4
Priapism,Irritability,1
Priapism,Sea Sickness,1
Priapism,Vascular Dementia,1
Priapism,Brain Tumor,1
Priapism,Erectile Dysfunction,12
Priapism,Smoking,6
Priapism,Cardioversion,1
Priapism,Adrenal Gland,1
Priapism,Alopecia,1
Priapism,Cirrhosis,1
Priapism,Carpal Tunnel Syndrome,4
Priapism,Balanitis,6
Priapism,Hemorrhoid,1
Priapism,Addiction,1
Priapism,Brain,1
Worm,Heart Disease,1
Worm,First Aid,3
Worm,Congestive Heart Failure,1
Worm,Tremor,1
Worm,Dehydration,1
Worm,Sexually Transmitted Disease,1
Worm,Autism,1
Worm,Diarrhea,1
Worm,Infection,1
Worm,Plastic Surgery,1
Worm,Schizophrenia,1
Worm,Asthma,3
Worm,Parkinson's Disease,1
Worm,Second Degree Burn,2
Worm,Croup,3
Worm,Paranoid Behavior,1
Worm,Magnesium,1
Worm,Yeast Infection,1
Worm,Little Finger,1
Worm,Scleroderma,1
Worm,Stomach,1
Worm,Bowel Movement,1
Worm,methicillin resistant staphylococcus aureus,1
Worm,Colitis,1
Worm,Bloating,6
Worm,Pregnancy Test,1
Worm,Concussion,1
Worm,Flatulence,1
Worm,Cirrhosis,1
Worm,Stent,1
Heart Disease,Polycystic Ovarian Syndrome,2
Heart Disease,First Aid,3
Heart Disease,Diverticulitis,2
Heart Disease,Congestive Heart Failure,12
Heart Disease,Pulmonary Embolism,6
Heart Disease,Anxiety,2
Heart Disease,Paraphimosis,1
Heart Disease,Cancer,6
Heart Disease,Dopamine,2
Heart Disease,Fatty Liver Disease,3
Heart Disease,Dry Mouth,1
Heart Disease,Spinal Stenosis,6
Heart Disease,Kidney Stone,5
Heart Disease,Chronic Obstructive Pulmonary Disease,1
Heart Disease,Vitamin K,4
Heart Disease,Sprain,1
Heart Disease,Dehydration,7
Heart Disease,Red Wine,2
Heart Disease,Urinary Incontinence,5
Heart Disease,Incontinence,1
Heart Disease,Legg-Calve-Perthes Disease,5
Heart Disease,Stroke,3
Heart Disease,ANA Test,1
Heart Disease,Pain,2
Heart Disease,Penis,1
Heart Disease,Catheter,7
Heart Disease,NAFLD,3
Heart Disease,Forearm,1
Heart Disease,Ejaculation,3
Heart Disease,Lump,1
Heart Disease,Asthma,9
Heart Disease,Diabetic Neuropathy,2
Heart Disease,Nebulization,6
Heart Disease,Chest,2
Heart Disease,Rheumatoid Arthritis,3
Heart Disease,Deep Vein Thrombosis,3
Heart Disease,Hepatitis C,3
Heart Disease,Panic Attack,4
Heart Disease,Peptic Ulcer,2
Heart Disease,Croup,3
Heart Disease,Thyroid,1
Heart Disease,Ovarian Cancer,1
Heart Disease,Scrape,1
Heart Disease,Carotid Artery,3
Heart Disease,Pacemaker,6
Heart Disease,Type 2 Diabetes,3
Heart Disease,Heart,6
Heart Disease,Hypothyroidism,4
Heart Disease,Kidney Failure,6
Heart Disease,Leg,3
Heart Disease,Type 1 Diabetes,1
Heart Disease,Body Mass Index,2
Heart Disease,Scleroderma,3
Heart Disease,Stomach,2
Heart Disease,Ovary,1
Heart Disease,Nerve,2
Heart Disease,Kidney,7
Heart Disease,Shellfish,3
Heart Disease,Urinary Tract Infection,4
Heart Disease,Vascular Dementia,1
Heart Disease,Premature Menopause,2
Heart Disease,Brain Tumor,2
Heart Disease,Colitis,1
Heart Disease,Bloating,3
Heart Disease,Pneumonia,6
Heart Disease,Cardioversion,4
Heart Disease,Sleep Apnea,6
Heart Disease,Adrenal Gland,3
Heart Disease,Arthritis,1
Heart Disease,Biopsy,3
Heart Disease,Flatulence,2
Heart Disease,Cirrhosis,6
Heart Disease,Anemia,6
Heart Disease,Balanitis,3
Heart Disease,Gout,1
Heart Disease,Brain,1
Heart Disease,Angina,6
Heart Disease,Heart Attack,6
Heart Disease,Tension Headache,2
Heart Disease,High Blood Pressure,2
Blood Test,Pulmonary Embolism,2
Blood Test,Manic Depressive,1
Blood Test,Numbness,2
Blood Test,Bioidentical Hormone,2
Blood Test,Implant Radiation,2
Blood Test,Cancer,1
Blood Test,Prostate Cancer,3
Blood Test,Boil,2
Blood Test,Dry Mouth,1
Blood Test,Kidney Stone,6
Blood Test,Vitamin K,1
Blood Test,Sexually Transmitted Disease,2
Blood Test,Mammogram,1
Blood Test,ANA Test,6
Blood Test,Hormone,3
Blood Test,Low Blood Pressure,2
Blood Test,Penis,1
Blood Test,Catheter,2
Blood Test,Irregularity,1
Blood Test,Lump,1
Blood Test,Diabetic Neuropathy,4
Blood Test,Deep Vein Thrombosis,1
Blood Test,Parkinson's Disease,1
Blood Test,Ovarian Cancer,6
Blood Test,Self-Exam,1
Blood Test,Vitiligo,2
Blood Test,Exposure,2
Blood Test,Heart,1
Blood Test,Peanut Butter,1
Blood Test,Smell,6
Blood Test,Infertility,1
Blood Test,Leg,1
Blood Test,Genetic Testing,1
Blood Test,Spotting,1
Blood Test,Type 1 Diabetes,5
Blood Test,Insulin,2
Blood Test,Blood Pressure,2
Blood Test,Kidney,1
Blood Test,Urinary Tract Infection,6
Blood Test,Acupuncture,1
Blood Test,Big Toe,1
Blood Test,Breast Self Exam,1
Blood Test,Testicular Cancer,1
Blood Test,Pneumonia,1
Blood Test,Pregnancy Test,6
Blood Test,Testosterone,1
Blood Test,Adrenal Gland,1
Blood Test,Stent,1
Blood Test,Estrogen,1
Blood Test,Benign Prostatic Hyperplasia,2
Blood Test,High Blood Pressure,2
Amyotrophic Lateral Sclerosis,Diverticulitis,2
Amyotrophic Lateral Sclerosis,Spina Bifida,6
Amyotrophic Lateral Sclerosis,HIV Test,1
Amyotrophic Lateral Sclerosis,ANA Test,1
Amyotrophic Lateral Sclerosis,Irregularity,2
Amyotrophic Lateral Sclerosis,Gallstone,2
Amyotrophic Lateral Sclerosis,Lithium,1
Makeup,Sunscreen,1
Makeup,Boil,2
Makeup,Vitamin A,1
Makeup,Vitamin D,1
Makeup,Fish,1
Makeup,Incontinence,1
Makeup,Multivitamin,1
Makeup,Taste,2
Makeup,Cuts,1
Makeup,Athlete's Foot,1
Makeup,Eyes,6
Makeup,Pore,1
Makeup,Pets,1
Makeup,Olive,6
Makeup,Mouth,2
Makeup,Exposure,1
Makeup,Salad,3
Makeup,Potato,2
Makeup,Poison Oak,1
Makeup,Collagen,2
Makeup,Peanut Butter,1
Makeup,Peanut,1
Makeup,Acne,1
Makeup,Walnut,1
Makeup,Grapefruit,1
Makeup,Dry Skin,2
Makeup,Ichthyosis,1
Makeup,Hand,2
Makeup,Arthritis,1
Makeup,Coconut Oil,1
Makeup,Fluoride,1
Makeup,Heel,3
Makeup,Eyelid,1
Polycystic Ovarian Syndrome,Serotonin,1
Polycystic Ovarian Syndrome,Congestive Heart Failure,4
Polycystic Ovarian Syndrome,Pulmonary Embolism,3
Polycystic Ovarian Syndrome,Anxiety,3
Polycystic Ovarian Syndrome,Cancer,2
Polycystic Ovarian Syndrome,Sepsis,2
Polycystic Ovarian Syndrome,Cramps,1
Polycystic Ovarian Syndrome,Fatty Liver Disease,1
Polycystic Ovarian Syndrome,Epistaxis,1
Polycystic Ovarian Syndrome,Cardiovascular Disease,1
Polycystic Ovarian Syndrome,Nsaid,2
Polycystic Ovarian Syndrome,Tinnitus,1
Polycystic Ovarian Syndrome,Dry Mouth,1
Polycystic Ovarian Syndrome,Stretch Mark,1
Polycystic Ovarian Syndrome,Insomnia,1
